prop_type,purpose,covered_area,price,location,beds,baths,amenities
House,For Rent,500 Sq. Yd.,375000,"DHA Defence, Karachi, Sindh",6 Beds,6 Baths,"Built in year: 2017
Parking Spaces: 3
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Other Main Features
Furnished,Bedrooms: 6
Bathrooms: 6
Servant Quarters: 2,,,,,"
House,For Rent,500 Sq. Yd.,490000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2018
Parking Spaces: 3
Double Glazed Windows
Flooring
Electricity Backup
Waste Disposal,Bedrooms: 5
Bathrooms: 6
Servant Quarters: 2
Drawing Room
Dining Room
Kitchens: 2
Study Room
Prayer Room
Powder Room,,,,,"
House,For Rent,500 Sq. Yd.,300000,"DHA Defence, Karachi, Sindh",6 Beds,7 Baths,"Built in year: 2020
Parking Spaces: 4
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features,Bedrooms: 6
Bathrooms: 7
Servant Quarters: 2,,,,"
House,For Rent,"1,000 Sq. Yd.",800000,"DHA Defence, Karachi, Sindh",9 Beds,6 Baths,"Built in year: 2020
Parking Spaces: 9
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features,Bedrooms: 9
Bathrooms: 10
Servant Quarters: 2,,,,,"
House,For Rent,150 Sq. Yd.,280000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2015
Parking Spaces: 1
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 6
Bathrooms: 6
Servant Quarters: 1,,,,,"
House,For Rent,"2,200 Sq. Yd.",2500000,"Jamshed Town, Karachi, Sindh",10 Beds,-,"Built in year: 2018
Parking Spaces
Flooring
Electricity Backup
Floors
Furnished,Bedrooms: 7
Bathrooms: 7
Servant Quarters: 2
Drawing Room
Dining Room
Kitchens: 2
Study Room
Prayer Room
Powder Room,,,"
House,For Rent,500 Sq. Yd.,600000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2
Parking Spaces: 5
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 5
Bathrooms: 6
Servant Quarters: 1,,,,,"
Flat,For Rent,182 Sq. Yd.,220000,"DHA Defence, Karachi, Sindh",2 Beds,4 Baths,"Built in year: 2021
Parking Spaces
Lobby in Building
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floor
Floors in Building: 25
Elevators: 4
Service Elevators in Building
Other Main Features,,,,,,"
Flat,For Rent,356 Sq. Yd.,425000,"DHA Defence, Karachi, Sindh",4 Beds,6 Baths,"Built in year: 2022
Parking Spaces: 2
Lobby in Building
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floor: 1
Floors in Building: 25
Elevators: 4
Service Elevators in Building
Other Main Features
Furnished,,,,,,"
Flat,For Rent,361 Sq. Yd.,300000,"DHA Defence, Karachi, Sindh",3 Beds,3 Baths,"Built in year: 2025
Parking Spaces
Flooring,Bedrooms: 3
Bathrooms: 3
Drawing Room
Dining Room
Kitchens: 1
Study Room
Prayer Room
Powder Room
Store Rooms: 1
Steam Room
Lounge or Sitting Room
Laundry Room,,,,"
Flat,For Rent,182 Sq. Yd.,250000,"DHA Defence, Karachi, Sindh",2 Beds,4 Baths,"Built in year
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Other Main Features,Bedrooms
Bathrooms
Servant Quarters
Drawing Room
Dining Room
Kitchens,,,,"
Flat,For Rent,182 Sq. Yd.,250000,"DHA Defence, Karachi, Sindh",3 Beds,5 Baths,"Built in year: 2019
Parking Spaces
Lobby in Building
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floor
Floors in Building: 25
Elevators: 4
Service Elevators in Building
Other Main Features,,,,,,"
House,For Rent,"1,000 Sq. Yd.",1200000,"DHA Defence, Karachi, Sindh",6 Beds,6 Baths,"Built in year: 2019
Parking Spaces: 2
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 1
Furnished,Bedrooms: 3
Bathrooms: 4
Servant Quarters: 1,,,,,"
House,For Rent,"1,200 Sq. Yd.",800000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2025
Parking Spaces: 6
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal,Bedrooms: 5
Bathrooms: 5
Servant Quarters: 1
Drawing Room
Dining Room
Kitchens: 1,,,,,"
House,For Rent,500 Sq. Yd.,400000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Community Lawn or Garden
Community Swimming Pool
Community Gym
First Aid or Medical Centre
Day Care Centre
Kids Play Area
Barbeque Area
Mosque
Community Centre
Other Community Facilities,Lawn or Garden
Swimming Pool
Sauna,,"
House,For Rent,120 Sq. Yd.,90,"North Nazimabad, Karachi, Sindh",4 Beds,4 Baths,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Nearby Public Transport Service"
House,For Rent,150 Sq. Yd.,275000,"DHA Defence, Karachi, Sindh",4 Beds,5 Baths,"Built in year: 2023
Parking Spaces: 1
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Other Main Features
Furnished,Bedrooms: 4
Bathrooms: 5
Servant Quarters: 1,,,,,"
House,For Rent,125 Sq. Yd.,32,"Bahria Town Karachi, Karachi, Sindh",3 Beds,3 Baths,"Parking Spaces
Double Glazed Windows
Flooring
Electricity Backup
Waste Disposal,Bedrooms: 3
Bathrooms: 3
Servant Quarters: 1
Drawing Room
Dining Room
Kitchens: 1
Store Rooms: 1,,,"
House,For Rent,272 Sq. Yd.,70,"Bahria Town Karachi, Karachi, Sindh",5 Beds,5 Baths,"Built in year: 2025
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 5
Bathrooms: 5
Servant Quarters: 1,,,,,"
House,For Rent,500 Sq. Yd.,800000,"Jamshed Town, Karachi, Sindh",10 Beds,7 Baths,"Built in year
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 3
Other Main Features
Furnished,Bedrooms
Bathrooms: 7
Servant Quarters,,,,,"
House,For Rent,"1,000 Sq. Yd.",1300000,"Jamshed Town, Karachi, Sindh",9 Beds,7 Baths,"Built in year
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 9
Bathrooms: 8
Servant Quarters,,,,,"
House,For Rent,"1,400 Sq. Yd.",1500000,"Jamshed Town, Karachi, Sindh",11 Beds,7 Baths,"Built in year
Parking Spaces
Double Glazed Windows
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 11
Bathrooms: 7
Servant Quarters
Drawing Room
Dining Room
Kitchens,,,,,"
House,For Rent,"1,000 Sq. Yd.",850000,"Jamshed Town, Karachi, Sindh",10 Beds,7 Baths,"Built in year
Parking Spaces
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms
Bathrooms: 10
Servant Quarters
Drawing Room
Dining Room
Kitchens,,,"
House,For Rent,250 Sq. Yd.,400000,"Jamshed Town, Karachi, Sindh",-,-,"Built in year
Parking Spaces
Double Glazed Windows
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 6
Bathrooms: 6
Servant Quarters
Drawing Room
Dining Room
Kitchens,,,,"
House,For Rent,"1,000 Sq. Yd.",600000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2021
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Waste Disposal
Floors: 2
Furnished,Bedrooms: 5
Bathrooms: 5
Servant Quarters: 1
Drawing Room
Dining Room
Kitchens: 2,,,,,"
House,For Rent,800 Sq. Yd.,800000,"Cantt, Karachi, Sindh",5 Beds,6 Baths,"Double Glazed Windows
Central Air Conditioning
Central Heating
Waste Disposal
Furnished,Drawing Room
Dining Room
Study Room
Prayer Room
Powder Room
Gym
Steam Room
Lounge or Sitting Room
Laundry Room,,,,,"
House,For Rent,"1,000 Sq. Yd.",1200000,"DHA Defence, Karachi, Sindh",4 Beds,5 Baths,"Built in year: 2025
Parking Spaces: 5
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 1
Other Main Features
Furnished,Bedrooms: 4
Bathrooms: 5
Servant Quarters: 2,,,,,"
House,For Rent,500 Sq. Yd.,375000,"DHA Defence, Karachi, Sindh",6 Beds,6 Baths,"Built in year: 2017
Parking Spaces: 3
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Other Main Features
Furnished,Bedrooms: 6
Bathrooms: 6
Servant Quarters: 2,,,,,"
House,For Rent,500 Sq. Yd.,490000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2018
Parking Spaces: 3
Double Glazed Windows
Flooring
Electricity Backup
Waste Disposal,Bedrooms: 5
Bathrooms: 6
Servant Quarters: 2
Drawing Room
Dining Room
Kitchens: 2
Study Room
Prayer Room
Powder Room,,,,,"
House,For Rent,500 Sq. Yd.,300000,"DHA Defence, Karachi, Sindh",6 Beds,7 Baths,"Built in year: 2020
Parking Spaces: 4
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features,Bedrooms: 6
Bathrooms: 7
Servant Quarters: 2,,,,"
House,For Rent,"1,000 Sq. Yd.",800000,"DHA Defence, Karachi, Sindh",9 Beds,6 Baths,"Built in year: 2020
Parking Spaces: 9
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features,Bedrooms: 9
Bathrooms: 10
Servant Quarters: 2,,,,,"
House,For Rent,150 Sq. Yd.,280000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2015
Parking Spaces: 1
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 6
Bathrooms: 6
Servant Quarters: 1,,,,,"
Flat,For Rent,292 Sq. Yd.,300000,"DHA Defence, Karachi, Sindh",3 Beds,5 Baths,"Built in year: 2021
Parking Spaces: 1
Lobby in Building
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floor: 11
Floors in Building: 25
Elevators: 4
Service Elevators in Building
Other Main Features,,,,,,"
House,For Rent,350 Sq. Yd.,185000,"Malir, Karachi, Sindh",4 Beds,5 Baths,"Built in year: 2024
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 4
Bathrooms: 5
Servant Quarters,,,,,"
House,For Rent,500 Sq. Yd.,200000,"Malir, Karachi, Sindh",5 Beds,5 Baths,"Built in year: 2022
Parking Spaces: 1
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 5
Bathrooms: 5
Servant Quarters,,,,,"
House,For Rent,600 Sq. Yd.,680000,"Jamshed Town, Karachi, Sindh",7 Beds,7 Baths,"Built in year: 2012
Parking Spaces: 5
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 3
Bathrooms: 12
Servant Quarters: 4,,,,,"
House,For Rent,240 Sq. Yd.,325000,"KDA Scheme 1, Karachi, Sindh",4 Beds,5 Baths,"Built in year: 1
Parking Spaces: 2
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 6
Bathrooms: 6
Servant Quarters: 2,,,,,"
House,For Rent,150 Sq. Yd.,275000,"DHA Defence, Karachi, Sindh",4 Beds,5 Baths,"Built in year: 2023
Parking Spaces: 1
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Other Main Features
Furnished,Bedrooms: 4
Bathrooms: 5
Servant Quarters: 1,,,,,"
Lower Portion,For Rent,222 Sq. Yd.,175000,"Jamshed Town, Karachi, Sindh",3 Beds,4 Baths,"Built in year: 2021
Parking Spaces: 2
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 01
Other Main Features
Furnished,Bedrooms: 4
Bathrooms: 5
Servant Quarters: 1,,,,,"
Flat,For Rent,233 Sq. Yd.,250000,"Tipu Sultan Road, Karachi, Sindh",3 Beds,3 Baths,"Built in year
Parking Spaces
Lobby in Building
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Service Elevators in Building
Other Main Features,Bedrooms: 3
Bathrooms: 3
Servant Quarters: 1,,,,,"
House,For Rent,"1,000 Sq. Yd.",1000000,"DHA Defence, Karachi, Sindh",6 Beds,6 Baths,"Built in year: 2025
Parking Spaces: 2
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 3
Other Main Features
Furnished,Bedrooms: 6
Bathrooms: 5
Servant Quarters: 2,,,,,"
House,For Rent,500 Sq. Yd.,500000,"DHA Defence, Karachi, Sindh",5 Beds,5 Baths,"Built in year
Parking Spaces
Central Air Conditioning
Flooring
Electricity Backup
Waste Disposal
Floors,Bedrooms: 5
Bathrooms: 5
Servant Quarters
Drawing Room
Dining Room
Kitchens,,,,"
House,For Rent,272 Sq. Yd.,70,"Bahria Town Karachi, Karachi, Sindh",5 Beds,5 Baths,"Built in year: 2025
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 5
Bathrooms: 5
Servant Quarters: 1,,,,,"
House,For Rent,500 Sq. Yd.,120000,"Bahria Town Karachi, Karachi, Sindh",5 Beds,5 Baths,"Built in year: 2025
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 5
Bathrooms: 5
Servant Quarters: 1,,,,,"
House,For Rent,"1,000 Sq. Yd.",800000,"KDA Scheme 1, Karachi, Sindh",11 Beds,7 Baths,"Built in year
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms
Bathrooms: 10
Servant Quarters,,,,,"
House,For Rent,300 Sq. Yd.,450000,"Tipu Sultan Road, Karachi, Sindh",6 Beds,7 Baths,"Built in year
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 6
Bathrooms: 6
Servant Quarters,,,,,"
House,For Rent,666 Sq. Yd.,425000,"DHA Defence, Karachi, Sindh",5 Beds,5 Baths,"Built in year: 2023
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors
Other Main Features
Furnished,Bedrooms: 3
Bathrooms: 4
Servant Quarters,,,,,"
House,For Rent,500 Sq. Yd.,500000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2024
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 5
Bathrooms: 6
Servant Quarters: 1,,,,,"
Upper Portion,For Rent,500 Sq. Yd.,300000,"DHA Defence, Karachi, Sindh",3 Beds,4 Baths,"Built in year: 2022
Parking Spaces: 2
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 3
Bathrooms: 4
Servant Quarters: 1,,,,,"
House,For Rent,"2,000 Sq. Yd.",3000000,"DHA Defence, Karachi, Sindh",7 Beds,7 Baths,"Built in year: 2019
Parking Spaces
Double Glazed Windows
Flooring
Electricity Backup
Waste Disposal
Floors
Furnished,Bedrooms: 7
Bathrooms: 8
Servant Quarters: 2
Drawing Room
Dining Room
Kitchens: 1,,,,,"
House,For Rent,"1,000 Sq. Yd.",600000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2021
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Waste Disposal
Floors: 2
Furnished,Bedrooms: 5
Bathrooms: 5
Servant Quarters: 1
Drawing Room
Dining Room
Kitchens: 2,,,,,"
House,For Rent,800 Sq. Yd.,800000,"Cantt, Karachi, Sindh",5 Beds,6 Baths,"Double Glazed Windows
Central Air Conditioning
Central Heating
Waste Disposal
Furnished,Drawing Room
Dining Room
Study Room
Prayer Room
Powder Room
Gym
Steam Room
Lounge or Sitting Room
Laundry Room,,,,,"
House,For Rent,"1,000 Sq. Yd.",1200000,"DHA Defence, Karachi, Sindh",4 Beds,5 Baths,"Built in year: 2025
Parking Spaces: 5
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 1
Other Main Features
Furnished,Bedrooms: 4
Bathrooms: 5
Servant Quarters: 2,,,,,"
House,For Rent,500 Sq. Yd.,375000,"DHA Defence, Karachi, Sindh",6 Beds,6 Baths,"Built in year: 2017
Parking Spaces: 3
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Other Main Features
Furnished,Bedrooms: 6
Bathrooms: 6
Servant Quarters: 2,,,,,"
House,For Rent,500 Sq. Yd.,490000,"DHA Defence, Karachi, Sindh",5 Beds,6 Baths,"Built in year: 2018
Parking Spaces: 3
Double Glazed Windows
Flooring
Electricity Backup
Waste Disposal,Bedrooms: 5
Bathrooms: 6
Servant Quarters: 2
Drawing Room
Dining Room
Kitchens: 2
Study Room
Prayer Room
Powder Room,,,,,"
House,For Rent,500 Sq. Yd.,300000,"DHA Defence, Karachi, Sindh",6 Beds,7 Baths,"Built in year: 2020
Parking Spaces: 4
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features,Bedrooms: 6
Bathrooms: 7
Servant Quarters: 2,,,,"
House,For Rent,"1,000 Sq. Yd.",800000,"DHA Defence, Karachi, Sindh",9 Beds,6 Baths,"Built in year: 2020
Parking Spaces: 9
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features,Bedrooms: 9
Bathrooms: 10
Servant Quarters: 2,,,,,"
Flat,For Rent,194 Sq. Yd.,155000,"Shaheed Millat Road, Karachi, Sindh",3 Beds,4 Baths,"Built in year: 2022
Parking Spaces: 1
Lobby in Building
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floor: 15
Floors in Building: 16
Elevators: 3
Service Elevators in Building
Other Main Features
Furnished,,,,,,"
Flat,For Rent,300 Sq. Yd.,240000,"Shaheed Millat Road, Karachi, Sindh",4 Beds,5 Baths,"Built in year: 2015
Parking Spaces: 2
Lobby in Building
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floor: 7
Floors in Building: 14
Elevators: 3
Service Elevators in Building
Other Main Features,,,,,,"
House,For Rent,350 Sq. Yd.,170000,"Malir, Karachi, Sindh",4 Beds,5 Baths,"Built in year: 2024
Parking Spaces: 1
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 4
Bathrooms: 4
Servant Quarters: 1,,,,,"
House,For Rent,500 Sq. Yd.,204999,"Malir, Karachi, Sindh",5 Beds,5 Baths,"Built in year: 2011
Parking Spaces: 1
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 5
Bathrooms: 5
Drawing Room,,,,,"
House,For Rent,375 Sq. Yd.,114999,"Cantt, Karachi, Sindh",5 Beds,5 Baths,"Built in year: 2022
Parking Spaces: 2
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 5
Bathrooms: 5
Servant Quarters: 1,,,,,"
Flat,For Rent,333 Sq. Yd.,290000,"Sea View Apartments, Karachi, Sindh",3 Beds,3 Baths,"Flooring
Furnished,Bedrooms: 3
Bathrooms: 3
Servant Quarters: 1
Drawing Room
Dining Room
Kitchens: 1
Store Rooms: 1
Lounge or Sitting Room
Laundry Room,Broadband Internet Access
Satellite or Cable TV Ready
Business Center or Media Room in Building,,,"
Flat,For Rent,161 Sq. Yd.,110000,"DHA Defence, Karachi, Sindh",3 Beds,3 Baths,"Built in year: 2021
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floor
Floors in Building
Elevators
Other Main Features
Furnished,,,,,,"
Flat,For Rent,144 Sq. Yd.,70,"DHA Defence, Karachi, Sindh",3 Beds,3 Baths,"Built in year: 2015
Parking Spaces
Flooring
Electricity Backup
Floor
Floors in Building,Bedrooms: 3
Bathrooms: 3
Drawing Room
Dining Room
Kitchens: 1,Broadband Internet Access
Satellite or Cable TV Ready,,,"
House,For Rent,"1,000 Sq. Yd.",1500000,"Shahra-e-Faisal, Karachi, Sindh",8 Beds,7 Baths,"Built in year
Parking Spaces
Double Glazed Windows
Central Air Conditioning
Central Heating
Flooring
Electricity Backup
Waste Disposal
Floors: 2
Other Main Features
Furnished,Bedrooms: 8
Bathrooms: 9
Servant Quarters,,,,,"
